,time_list,altitude_list,z_velocity_list,x_list,y_list,z_list,sr_list,mpu_status,bme_status
0,0.150435209274292,92.22278893154288,0.0,0.11962890625,0.947998046875,0.248046875,0.0,True,True
1,0.17804408073425293,92.23493609758044,0.0073328881836531145,0.06982421875,0.9716796875,0.2265625,0.027608871459960938,True,True
2,0.2058870792388916,92.2371870423335,0.00868029140525841,0.1015625,0.952392578125,0.230712890625,0.027842998504638672,True,True
3,0.2350621223449707,92.2415705399798,0.011184428034616336,0.07177734375,0.950439453125,0.239501953125,0.0291750431060791,True,True
4,0.2651970386505127,92.24808689381126,0.014788416713058139,0.0771484375,0.968017578125,0.280029296875,0.030134916305541992,True,True
5,0.293485164642334,92.24683898860638,0.014053181721270245,0.06298828125,0.979736328125,0.236328125,0.02828812599182129,True,True
6,0.321321964263916,92.25194754666956,0.017111817611301452,0.063232421875,0.94921875,0.241455078125,0.02783679962158203,True,True
7,0.3487989902496338,92.25069964146468,0.016354879065910755,0.05224609375,0.964599609375,0.221923828125,0.027477025985717773,True,True
8,0.37696313858032227,92.26148261764779,0.022735908863380238,0.051025390625,0.951416015625,0.2412109375,0.028164148330688477,True,True
9,0.40508127212524414,92.26450072268895,0.024524852308211203,0.05078125,0.93505859375,0.21484375,0.028118133544921875,True,True
10,0.4338700771331787,92.27882522580492,0.03281771887678661,0.075927734375,0.94921875,0.2373046875,0.02878880500793457,True,True
11,0.46312808990478516,92.2818433308461,0.03453696587688096,0.057861328125,0.943359375,0.231689453125,0.029258012771606445,True,True
12,0.49112606048583984,92.28981067569906,0.03927977680663029,0.050048828125,0.92578125,0.2314453125,0.027997970581054688,True,True
13,0.5196969509124756,92.29637014926352,0.04310620845700101,0.05029296875,0.945068359375,0.212890625,0.028570890426635742,True,True
14,0.5486431121826172,92.28949024785963,0.03914488790993172,0.079833984375,0.972900390625,0.207275390625,0.0289461612701416,True,True
15,0.576603889465332,92.29464181305464,0.04221559724854012,0.108642578125,0.9873046875,0.210205078125,0.027960777282714844,True,True
16,0.6052391529083252,92.3012012866191,0.04603342695439896,0.11328125,0.978515625,0.234619140625,0.028635263442993164,True,True
17,0.6334412097930908,92.31343646463718,0.05326409223770724,0.13720703125,0.98388671875,0.2333984375,0.028202056884765625,True,True
18,0.6612660884857178,92.32848727665862,0.062279292979283585,0.09912109375,0.94287109375,0.23388671875,0.027824878692626953,True,True
19,0.6901171207427979,92.32868945505987,0.06239608741460405,0.10791015625,0.94189453125,0.21142578125,0.028851032257080078,True,True
20,0.7189850807189941,92.33597478379806,0.06660220886331919,0.119873046875,0.95556640625,0.19384765625,0.02886795997619629,True,True
21,0.7471270561218262,92.33831042101343,0.06798545529025153,0.098388671875,0.9599609375,0.2099609375,0.02814197540283203,True,True
22,0.7748129367828369,92.33782998193352,0.06769623501597131,0.0859375,0.9638671875,0.25439453125,0.027685880661010742,True,True
23,0.8041212558746338,92.34443344699848,0.07145140605590301,0.092529296875,0.978515625,0.201416015625,0.029308319091796875,True,True
24,0.8321521282196045,92.33900332716337,0.0682227517301274,0.10546875,0.9775390625,0.22607421875,0.028030872344970703,True,True
25,0.8599941730499268,92.33357320732826,0.06497220034988935,0.114501953125,0.98388671875,0.256591796875,0.027842044830322266,True,True
26,0.889930009841919,92.33804260675608,0.067460521988641,0.11669921875,0.978759765625,0.258056640625,0.029935836791992188,True,True
27,0.9181911945343018,92.34605405567576,0.07218516995067309,0.083251953125,0.955322265625,0.264404296875,0.028261184692382812,True,True
28,0.946800947189331,92.35052345510357,0.07478882721963309,0.091064453125,0.948486328125,0.279052734375,0.028609752655029297,True,True
29,0.9749400615692139,92.36348513156085,0.08246596794404452,0.084716796875,0.9375,0.27490234375,0.028139114379882812,True,True
30,1.0027852058410645,92.37644680801812,0.09022415870238157,0.083984375,0.934326171875,0.263916015625,0.027845144271850586,True,True
31,1.0306730270385742,92.37950818717376,0.09205373820111538,0.0732421875,0.9443359375,0.3046875,0.027887821197509766,True,True
32,1.058232069015503,92.3910619532728,0.09904101912614026,0.06787109375,0.948974609375,0.3076171875,0.02755904197692871,True,True
33,1.0861072540283203,92.39766541833777,0.10298925304933122,0.060791015625,0.93408203125,0.3046875,0.027875185012817383,True,True
34,1.114530086517334,92.41062709479503,0.11058976017816627,0.063232421875,0.9365234375,0.326416015625,0.028422832489013672,True,True
35,1.142482042312622,92.42077291345942,0.11663931817611634,0.04541015625,0.944091796875,0.29296875,0.027951955795288086,True,True
36,1.1702561378479004,92.43727713837794,0.1265431659885243,0.037353515625,0.922607421875,0.318603515625,0.02777409553527832,True,True
37,1.197688102722168,92.44247258251177,0.12969972936124502,0.012451171875,0.923095703125,0.277587890625,0.027431964874267578,True,True
38,1.225398063659668,92.44766802664559,0.13282462498123318,0.0244140625,0.94921875,0.285400390625,0.0277099609375,True,True
39,1.2534101009368896,92.45781384530997,0.13886120761412987,0.024169921875,0.9248046875,0.290283203125,0.02801203727722168,True,True
40,1.281123161315918,92.45805907269154,0.13900868764593632,0.045654296875,0.9501953125,0.279541015625,0.02771306037902832,True,True
41,1.3099260330200195,92.45335424108967,0.13628625563163113,0.03466796875,0.9521484375,0.306640625,0.028802871704101562,True,True
42,1.3378682136535645,92.45219133697071,0.13559261845384146,0.02685546875,0.94921875,0.271484375,0.027942180633544922,True,True
43,1.365354061126709,92.44748650536886,0.13273973716256784,0.0244140625,0.936279296875,0.295654296875,0.02748584747314453,True,True
44,1.3934149742126465,92.45127389149604,0.13498923994697307,0.023193359375,0.96240234375,0.310546875,0.0280609130859375,True,True
45,1.4211552143096924,92.44516085490213,0.1313164547484488,0.0068359375,0.96484375,0.28759765625,0.0277402400970459,True,True
46,1.4492301940917969,92.45884929487237,0.13944257515677255,0.0146484375,0.9755859375,0.274169921875,0.028074979782104492,True,True
47,1.477513074874878,92.47253773484259,0.14750896230877986,0.001220703125,0.9921875,0.28955078125,0.028282880783081055,True,True
48,1.5049641132354736,92.4699666621483,0.14594795718362988,-0.001708984375,1.02001953125,0.290283203125,0.027451038360595703,True,True
49,1.5336620807647705,92.47448032032254,0.14856931481673233,-0.00439453125,1.06005859375,0.28564453125,0.028697967529296875,True,True
50,1.561528205871582,92.4795594524168,0.15160713228315068,-0.01123046875,1.041259765625,0.292236328125,0.027866125106811523,True,True
51,1.5890440940856934,92.4747420989473,0.14868920995890086,-0.013671875,1.040771484375,0.304443359375,0.027515888214111328,True,True
52,1.616758108139038,92.47841290810227,0.15089676287653472,0.01806640625,1.035888671875,0.328125,0.027714014053344727,True,True
53,1.644529104232788,92.4877178504262,0.1564810916324007,0.004638671875,0.992431640625,0.31787109375,0.02777099609375,True,True
54,1.6735889911651611,92.48076448625507,0.1524931407115396,-0.00830078125,0.95556640625,0.3388671875,0.029059886932373047,True,True
55,1.7014470100402832,92.4829835503496,0.15382074414742392,0.016357421875,0.968017578125,0.346923828125,0.02785801887512207,True,True
56,1.729914903640747,92.48661282644018,0.1559455214734844,-0.005615234375,0.923583984375,0.340087890625,0.028467893600463867,True,True
57,1.7587189674377441,92.49519054421314,0.1609087781823402,0.005126953125,0.9189453125,0.33154296875,0.02880406379699707,True,True
58,1.7866730690002441,92.49032932193806,0.15801044245617782,0.0166015625,0.896240234375,0.34375,0.0279541015625,True,True
59,1.8150451183319092,92.49677570138164,0.1617972558843142,0.017578125,0.894287109375,0.354248046875,0.02837204933166504,True,True
60,1.8432791233062744,92.48837295217369,0.15683707328678398,0.0107421875,0.89013671875,0.35302734375,0.028234004974365234,True,True
61,1.87074613571167,92.48705220262133,0.1487027694917606,-0.0146484375,0.871826171875,0.33447265625,0.027467012405395508,True,True
62,1.898427963256836,92.48359851594262,0.14527597160044786,-0.003662109375,0.869873046875,0.333984375,0.027681827545166016,True,True
63,1.925983190536499,92.49004652517054,0.1466718870147439,-0.024658203125,0.863525390625,0.329833984375,0.027555227279663086,True,True
64,1.9543952941894531,92.50639091105919,0.15265558796339784,-0.026611328125,0.87158203125,0.3505859375,0.0284121036529541,True,True
