,acceleration,altitude,sr_list,time,z_velocity
98,1.066650390625,-9.833691623181608,0.024562597274780273,146.73659801483154,0.10795328062393156
99,1.06640625,-9.845284994805986,0.024420499801635742,146.76101851463318,0.10114145200771142
100,1.060546875,-9.855774208999504,0.024449586868286133,146.78546810150146,0.08957695434534928
101,1.058349609375,-9.877243901355152,0.02446460723876953,146.80993270874023,0.07142750846058589
102,1.065673828125,-9.890891094092042,0.02451157569885254,146.8344442844391,0.05341125412059542
103,1.064208984375,-9.904537615951662,0.024547576904296875,146.85899186134338,0.03928315173157692
104,1.06396484375,-9.898378536003412,0.024530410766601562,146.88352227210999,0.038606584032123206
105,1.0732421875,-9.908968543896885,0.024517536163330078,146.90803980827332,0.03421163628103458
106,1.07080078125,-9.912350725360358,0.024300575256347656,146.93234038352966,0.029551178729211192
107,1.064697265625,-9.91983841230458,0.024652719497680664,146.95699310302734,0.02060174791929892
108,1.07080078125,-9.922606315808816,0.024352550506591797,146.98134565353394,0.02242983516801107
109,1.0673828125,-9.935536292672511,0.024814367294311523,147.00616002082825,0.0065788522521377365
110,1.064697265625,-9.943357906034844,0.024422645568847656,147.0305826663971,-0.005909337595604048
111,1.06494140625,-9.957003757076064,0.02454543113708496,147.05512809753418,-0.0345726232549458
112,1.07177734375,-9.96249101085228,0.02440166473388672,147.07952976226807,-0.05202024742243944
113,1.06298828125,-9.964210906811687,0.02446150779724121,147.1039912700653,-0.06271631294165832
114,1.07080078125,-9.967599624947075,0.024444580078125,147.12843585014343,-0.05900770281247918
115,1.06005859375,-9.975703582655925,0.02448749542236328,147.1529233455658,-0.0740279541068003
116,1.053955078125,-9.970267288008019,0.02446150779724121,147.17738485336304,-0.07400969391674836
117,1.0693359375,-9.971315299123027,0.024298667907714844,147.20168352127075,-0.0728405808609946
118,1.06591796875,-9.986343963014349,0.02456355094909668,147.22624707221985,-0.07890841532406047
119,1.056396484375,-9.986675404675855,0.0244295597076416,147.2506766319275,-0.08563417090451347
120,1.06201171875,-9.998270392328044,0.024552345275878906,147.27522897720337,-0.09466889649540595
121,1.064697265625,-10.003041021621375,0.024326562881469727,147.29955554008484,-0.09397431574372585
122,1.068115234375,-10.009149153128714,0.02440166473388672,147.32395720481873,-0.10860590889734158
123,1.066650390625,-10.01391947748249,0.026364564895629883,147.35032176971436,-0.11253230844808955
124,1.063232421875,-10.017310924553716,0.024442434310913086,147.37476420402527,-0.11944116731729416
0,1.07470703125,-10.008435025550806,0.024442434310913086,147.39965677261353,-0.11944116731729416
1,1.06591796875,-10.010154932952704,0.0423121452331543,147.44196891784668,-0.1209549817337839
2,1.072021484375,-10.014260207436067,0.024898529052734375,147.4668674468994,-0.12786829265515462
3,1.068359375,-10.022804574858105,0.02685856819152832,147.49372601509094,-0.13501295954329118
4,1.06640625,-10.023469922296437,0.02820754051208496,147.52193355560303,-0.138883741027627
5,1.0693359375,-10.035627804470035,0.02174067497253418,147.54367423057556,-0.1467781597178068
6,1.06884765625,-10.03018527327244,0.022193431854248047,147.5658676624298,-0.1389514588492695
7,1.06591796875,-10.03085063757091,0.022618532180786133,147.5884861946106,-0.13639026887765743
8,1.0634765625,-10.032904600443599,0.02177262306213379,147.61025881767273,-0.13419110080917312
9,1.071044921875,-10.032904600443599,0.02177262306213379,147.63203144073486,-0.13461361091030727
10,1.081298828125,-10.028799335448738,0.02178168296813965,147.653813123703,-0.13026787684943672
11,1.06396484375,-10.032521995791516,0.021794557571411133,147.6756076812744,-0.1344369486163292
12,1.060302734375,-10.036527458060812,0.02176952362060547,147.69737720489502,-0.14071497537977187
13,1.0615234375,-10.037526665422979,0.021753787994384766,147.7191309928894,-0.1439803516286659
14,1.06103515625,-10.03098735564305,0.021742582321166992,147.74087357521057,-0.13893428491497758
15,1.093505859375,-10.022449443358997,0.021803617477416992,147.762677192688,-0.13074638307015915
16,1.072998046875,-10.017347256342173,0.028534412384033203,147.79121160507202,-0.13405145024186654
17,1.06396484375,-10.011573057857253,0.02230548858642578,147.81351709365845,-0.12411598617016271
18,1.056640625,-10.013909700857543,0.021918773651123047,147.83543586730957,-0.12905328938769486
19,1.07568359375,-10.013578140263157,0.02165842056274414,147.85709428787231,-0.1280536093798724
20,1.064697265625,-10.013918480690103,0.02199077606201172,147.87908506393433,-0.13268491238129623
21,1.060791015625,-10.00404502058793,0.021784543991088867,147.90086960792542,-0.12415125862695162
22,1.068603515625,-10.000944819560038,0.0218045711517334,147.92267417907715,-0.11956552314332604
23,1.064208984375,-10.003664169989579,0.02182149887084961,147.944495677948,-0.12499716432203004
24,1.07861328125,-9.997507262024778,0.021768569946289062,147.9662642478943,-0.11832392731619981
25,1.06884765625,-9.990634049323624,0.021747589111328125,147.98801183700562,-0.11716817115700337
26,1.0654296875,-9.99125047230092,0.021794795989990234,148.0098066329956,-0.11204510490619458
27,1.04638671875,-9.992198621657746,0.021765470504760742,148.03157210350037,-0.10698420958453783
28,1.068115234375,-9.98189199033742,0.021796703338623047,148.053368806839,-0.09607898037327674
29,1.066162109375,-9.977744438965345,0.021900415420532227,148.07526922225952,-0.09152794166935968
30,1.067138671875,-9.981750156635352,0.021755695343017578,148.09702491760254,-0.09762011005301732
31,1.069580078125,-9.98952984659887,0.021764516830444336,148.11878943443298,-0.1070394104840989
32,1.0830078125,-9.995971892986253,0.021736621856689453,148.14052605628967,-0.1117533343801632
33,1.064208984375,-9.999977764351884,0.021735668182373047,148.16226172447205,-0.1175858336188676
34,1.0888671875,-9.992773239914321,0.02167963981628418,148.18394136428833,-0.11136634814713184
35,1.068115234375,-9.98733707503559,0.022301673889160156,148.2062430381775,-0.09939142749285262
36,1.06884765625,-9.973308632599988,0.02448248863220215,148.2307255268097,-0.08269121078297191
37,1.071533203125,-9.977696808025913,0.02460646629333496,148.25533199310303,-0.07103708591514483
38,1.065185546875,-9.978645182444717,0.02446746826171875,148.27979946136475,-0.062403676104919856
39,1.070556640625,-9.976593825799954,0.024474620819091797,148.30427408218384,-0.05174139266211783
40,1.0732421875,-9.974491919867694,0.024566650390625,148.32884073257446,-0.05450006005138116
41,1.064208984375,-9.99014175605986,0.02678847312927246,148.35562920570374,-0.05703779877743706
42,1.0673828125,-9.979552033646973,0.024466514587402344,148.38009572029114,-0.04750436111405365
43,1.072021484375,-9.985660170929155,0.024477481842041016,148.40457320213318,-0.04660126895004096
44,1.0673828125,-9.988379521358693,0.024428606033325195,148.4290018081665,-0.04656224535428951
45,1.07958984375,-9.980558271835212,0.024509668350219727,148.45351147651672,-0.03255929682199241
46,1.064208984375,-9.974067636937585,0.02451634407043457,148.47802782058716,-0.02280916430788773
47,1.072998046875,-9.963188801308775,0.024509668350219727,148.50253748893738,-0.0061458050008431735
48,1.066162109375,-9.960472439827686,0.024536609649658203,148.52707409858704,-0.000552828680640226
49,1.065673828125,-9.963188875147122,0.024446487426757812,148.5515205860138,-0.0012329505521208525
50,1.060791015625,-9.979554561281526,0.024505615234375,148.57602620124817,-0.010053042502590611
51,1.07421875,-9.983611234881227,0.024430513381958008,148.60045671463013,-0.0073048219636587175
52,1.081298828125,-9.988050362413375,0.02451944351196289,148.6249761581421,-0.014026220932477358
53,1.0712890625,-9.993486202894424,0.02446770668029785,148.6494438648224,-0.017010112253973933
54,1.0634765625,-9.993486202894424,0.02444148063659668,148.67388534545898,-0.006812981878113659
55,1.065673828125,-9.98394509023048,0.024521589279174805,148.69840693473816,-0.00010202281249224546
56,1.067138671875,-9.977460949996699,0.024527549743652344,148.7229344844818,0.01217493258439598
57,1.071533203125,-9.980177614686822,0.024553537368774414,148.7474880218506,0.013599354684508954
58,1.057861328125,-9.979512252118871,0.02447056770324707,148.77195858955383,0.018224463022640778
59,1.053955078125,-9.974741703294718,0.024668455123901367,148.79662704467773,0.02446318921315038
60,1.05859375,-9.978564034198174,0.024512529373168945,148.8211395740509,0.024176833634307348
61,1.069091796875,-9.975506721293728,0.024645566940307617,148.8457851409912,0.026921822117429307
62,1.0615234375,-9.971067417602189,0.024434566497802734,148.870219707489,0.03269784706156665
63,1.072021484375,-9.966679346040271,0.024454593658447266,148.89467430114746,0.04099054662611037
64,1.071044921875,-9.970502125876184,0.024465560913085938,148.91913986206055,0.0387794817007588
65,1.060546875,-9.975272831861101,0.024616479873657227,148.9437563419342,0.04486984070800737
66,1.072021484375,-9.977317747139512,0.024504661560058594,148.96826100349426,0.0393918128804782
67,1.0458984375,-9.97970315445799,0.024460554122924805,148.9927215576172,0.03825674955603155
68,1.0634765625,-9.975646604055806,0.024598360061645508,149.01731991767883,0.04257755567986743
69,1.095458984375,-9.98142069209396,0.02443671226501465,149.04175662994385,0.038639431778736265
70,1.056396484375,-9.98695649187885,0.024602413177490234,149.06635904312134,0.03174803664737085
71,1.048828125,-9.998543195407473,0.024439573287963867,149.0907986164093,0.026693218231284357
72,1.05712890625,-10.004362478993697,0.024576663970947266,149.11537528038025,0.025813437675240976
73,1.065185546875,-9.996540752518385,0.02447652816772461,149.13985180854797,0.031904985345127895
74,1.09130859375,-9.997927029326304,0.0244905948638916,149.16434240341187,0.025948902854515964
75,1.0634765625,-9.99731045489596,0.024538516998291016,149.18888092041016,0.019841309976365927
76,1.07275390625,-9.992971492479057,0.02459549903869629,149.21347641944885,0.019801387644277656
77,1.07275390625,-9.990634820464232,0.024494647979736328,149.2379710674286,0.017076825204945783
78,1.044677734375,-9.990011897837801,0.024294376373291016,149.26226544380188,0.01928091272239414
79,1.065673828125,-9.988723626042576,0.03372645378112793,149.295991897583,0.01966239676228865
80,1.05029296875,-9.976173506357057,0.024466514587402344,149.3204584121704,0.028469519557248954
81,1.057373046875,-9.966008560688183,0.024722576141357422,149.34518098831177,0.027768321289472434
82,1.06103515625,-9.96090383747096,0.024456501007080078,149.36963748931885,0.02887741119694114
83,1.07373046875,-9.95550936580059,0.02442455291748047,149.39406204223633,0.03463542130558508
84,1.088623046875,-9.960328668190273,0.024374723434448242,149.41843676567078,0.026626221975636844
85,1.070068359375,-9.95693753011093,0.024523496627807617,149.44296026229858,0.02366349480303728
86,1.0849609375,-9.95460088711064,0.024570465087890625,149.46753072738647,0.025719873137024528
87,1.06982421875,-9.946207443601134,0.02442765235900879,149.49195837974548,0.03217264431714689
88,1.06884765625,-9.931944112699572,0.024669408798217773,149.5166277885437,0.03392807949252696
89,1.059326171875,-9.93204389956664,0.02449655532836914,149.54112434387207,0.030703815807653544
90,1.0654296875,-9.919500469844404,0.0246427059173584,149.56576704978943,0.04225605880646623
91,1.069580078125,-9.89836300104358,0.02447056770324707,149.59023761749268,0.0626100560815022
92,1.06298828125,-9.917445825005402,0.024459362030029297,149.6146969795227,0.05454644728608305
93,1.060791015625,-9.900848481669858,0.02454853057861328,149.63924551010132,0.06888649341357694
94,1.061279296875,-9.893792381008137,0.024577617645263672,149.66382312774658,0.06813277741267647
95,1.057861328125,-9.883534120987234,0.0248415470123291,149.6886646747589,0.07095264074366558
96,1.072265625,-9.887356639247693,0.024526596069335938,149.71319127082825,0.05880512397956737
97,1.07275390625,-9.893124039004315,0.02449655532836914,149.73768782615662,0.05785340838787603
98,1.068359375,-9.885020082472998,0.024425506591796875,149.7621133327484,0.06402912778422154
99,1.061279296875,-9.86526567655568,0.024558544158935547,149.78667187690735,0.07603853617817143
100,1.0654296875,-9.854342506609427,0.024445533752441406,149.8111174106598,0.08205983149315069
101,1.0693359375,-9.852339703971186,0.024556636810302734,149.8356740474701,0.09315581295170805
102,1.068603515625,-9.83969611059684,0.024414539337158203,149.86008858680725,0.09457325191253106
103,1.075439453125,-9.82810119581255,0.02447962760925293,149.8845682144165,0.10662653134834608
104,1.07861328125,-9.8271045001774,0.02446150779724121,149.90902972221375,0.10916092719952056
105,1.06494140625,-9.83187513133428,0.024446487426757812,149.9334762096405,0.10059001687086126
106,1.076416015625,-9.843569951108323,0.024449586868286133,149.9579257965088,0.088205498894311
107,1.070556640625,-9.846627264012769,0.024387598037719727,149.9823133945465,0.07871845927195732
108,1.0703125,-9.842853445414883,0.024567604064941406,150.00688099861145,0.07943351057261425
109,1.068603515625,-9.854448433067072,0.02450847625732422,150.03138947486877,0.07340045205798364
110,1.052978515625,-9.849678030564366,0.024530649185180664,150.05592012405396,0.08777213800080005
111,1.107177734375,-9.840136932913703,0.024355411529541016,150.0802755355835,0.09706870344219322
112,1.064453125,-9.84423551062532,0.024426698684692383,150.1047022342682,0.09728960845750276
113,1.078857421875,-9.845672958878058,0.02453446388244629,150.12923669815063,0.10001585732801846
114,1.06103515625,-9.841899180514703,0.0244905948638916,150.15372729301453,0.10258403937526826
115,1.06494140625,-9.842947076502819,0.024364471435546875,150.17809176445007,0.0953823812490539
116,1.0654296875,-9.845332294795968,0.024408578872680664,150.20250034332275,0.08934768114544081
117,1.04638671875,-9.84872108596241,0.024599552154541016,150.2270998954773,0.08889575199288137
118,1.076416015625,-9.854163613406179,0.024395465850830078,150.25149536132812,0.08472431565190293
119,1.08154296875,-9.846335792843615,0.024651527404785156,150.2761468887329,0.08679352167060254
120,1.063720703125,-9.842179560033674,0.024413585662841797,150.30056047439575,0.09222979470757947
121,1.064453125,-9.83197311148396,0.024539709091186523,150.32510018348694,0.09709420135498038
122,1.052001953125,-9.82491753115681,0.02451348304748535,150.34961366653442,0.0988632543081399
123,1.052734375,-9.834118331511,0.02445363998413086,150.37406730651855,0.08960171505810405
124,1.06689453125,-9.835831690929467,0.024469375610351562,150.3985366821289,0.09103889685294389
0,1.06640625,-9.833446434358777,0.024469375610351562,150.42345237731934,0.09103889685294389
1,1.065673828125,-9.841035834868372,0.03902316093444824,150.46247553825378,0.09102751006874552
2,1.071533203125,-9.844093106606785,0.026969432830810547,150.4894449710846,0.09052900053101938
3,1.0625,-9.847966530587756,0.03294944763183594,150.52239441871643,0.09019506732503844
4,1.06982421875,-9.84430171088586,0.02184462547302246,150.54423904418945,0.09024266985894153
5,1.055908203125,-9.849744230824907,0.021776676177978516,150.56601572036743,0.09001538922774513
6,1.071533203125,-9.85384935738508,0.021697521209716797,150.58771324157715,0.09061226402036685
7,1.0654296875,-9.85251203421492,0.02176070213317871,150.60947394371033,0.09953812846267023
8,1.058349609375,-9.853900634519656,0.02179265022277832,150.6312665939331,0.10242249702918144
9,1.0654296875,-9.844359372203844,0.021807432174682617,150.6530740261078,0.10438854917857174
10,1.07373046875,-9.848081951944696,0.02189159393310547,150.6749656200409,0.10249785544527681
11,1.068359375,-9.849419275114856,0.021762609481811523,150.6967282295227,0.10105490047958235
12,1.06591796875,-9.858860459368477,0.02179265022277832,150.71852087974548,0.09089422096234771
13,1.06591796875,-9.863299522426251,0.02176356315612793,150.7402844429016,0.08590483983961786
14,1.07421875,-9.860148905187122,0.021752595901489258,150.7620370388031,0.08789147431294193
15,1.06591796875,-9.85638385231151,0.02837967872619629,150.7904167175293,0.08946596676964166
16,1.064697265625,-9.870696643767825,0.02175450325012207,150.81217122077942,0.06995139982943974
17,1.07763671875,-9.861872079826904,0.02178668975830078,150.83395791053772,0.06984945582394504
18,1.076904296875,-9.863816953049671,0.021866559982299805,150.85582447052002,0.06488829841879445
19,1.074462890625,-9.874306167243185,0.0217745304107666,150.8775990009308,0.05317859709841261
20,1.065673828125,-9.878405358602018,0.02176356315612793,150.8993625640869,0.05333469875631607
