,time_list,pressure_list,temperature_list,altitude_list,z_velocity_list,x_list,y_list,z_list,sr_list,mpu_status,bme_status
70,20.03989815711975,1014.479237969125,31.08129542975221,83.18088259115537,0.058243141110240614,0.0751953125,0.203857421875,1.185546875,0.02752995491027832,True,True
71,20.067469120025635,1014.4711195847656,31.076286261348287,83.18368280281192,0.07515304926357988,0.084716796875,0.1162109375,1.12451171875,0.02757096290588379,True,True
72,20.095131158828735,1014.4353216375147,31.071277093235402,83.20248438812692,0.09322722573376557,0.199462890625,0.117919921875,1.160888671875,0.027662038803100586,True,True
73,20.1239070892334,1014.5345981024276,31.08129542975221,83.18581564179605,0.08887640851332455,0.121337890625,0.149658203125,1.0693359375,0.028775930404663086,True,True
74,20.152294158935547,1014.4987994166985,31.076286261348287,83.18721580198499,0.09734789053649659,0.142333984375,0.166015625,1.0791015625,0.028387069702148438,True,True
75,20.17969012260437,1014.479237969125,31.08129542975221,83.19488334292417,0.10722148439702708,0.0166015625,0.26171875,0.973876953125,0.027395963668823242,True,True
76,20.207221031188965,1014.4238779238433,31.08129542975221,83.20461802157674,0.11838486877249478,0.08642578125,0.311767578125,1.031982421875,0.027530908584594727,True,True
77,20.23618221282959,1014.4906808319462,31.071277093235402,83.19561651196021,0.11513998902123897,0.1240234375,0.300537109375,0.981201171875,0.028961181640625,True,True
78,20.263830184936523,1014.4711195847656,31.076286261348287,83.19981688570986,0.12296388078649116,-0.090576171875,0.308837890625,0.850341796875,0.027647972106933594,True,True
79,20.29206919670105,1014.479237969125,31.08129542975221,83.20608419144048,0.12666284505554182,-0.05126953125,0.39404296875,0.97607421875,0.028239011764526367,True,True
80,20.319616079330444,1014.4873563768048,31.086304598447168,83.20748435353359,0.12180759503103379,-0.130126953125,0.499755859375,0.943359375,0.02754688262939453,True,True
81,20.347248315811157,1014.4954748078023,31.091313767433167,83.20261694507298,0.11648826121535552,-0.1640625,0.624755859375,0.902587890625,0.02763223648071289,True,True
82,20.376244068145752,1014.479237969125,31.08129542975221,83.20054982328895,0.1220410883529886,-0.163330078125,0.625732421875,0.853271484375,0.028995752334594727,True,True
83,20.403802156448364,1014.4596761194455,31.086304598447168,83.20541715863199,0.11877870974471302,-0.179443359375,0.69287109375,0.94775390625,0.027558088302612305,True,True
84,20.43123507499695,1014.4515579354816,31.08129542975221,83.22001848273585,0.12861790368561923,-0.13916015625,0.78076171875,0.79443359375,0.027432918548583984,True,True
85,20.458765268325806,1014.5345981024276,31.08129542975221,83.21028442085701,0.11895006043542683,-0.181884765625,0.821533203125,0.740234375,0.027530193328857422,True,True
86,20.486316204071045,1014.4873563768048,31.086304598447168,83.21375140430514,0.11625571304664457,-0.206298828125,0.885009765625,0.7021484375,0.027550935745239258,True,True
87,20.515056133270264,1014.5069180247737,31.08129542975221,83.21028442085701,0.10128827438015038,-0.234130859375,0.837646484375,0.6142578125,0.02873992919921875,True,True
88,20.543662071228027,1014.4515579354816,31.08129542975221,83.21168447232249,0.10928862585387035,-0.24755859375,0.779052734375,0.533447265625,0.028605937957763672,True,True
89,20.571139097213745,1014.5150366561694,31.086304598447168,83.20194995583232,0.10532110276829627,-0.2236328125,0.8173828125,0.50927734375,0.027477025985717773,True,True
90,20.598599195480347,1014.4873563768048,31.086304598447168,83.20541693928044,0.10606176106554638,-0.309326171875,0.794189453125,0.41162109375,0.027460098266601562,True,True
91,20.626232147216797,1014.5150366561694,31.086304598447168,83.19568242279027,0.09684850073360805,-0.322998046875,0.7080078125,0.45947265625,0.027632951736450195,True,True
92,20.653769969940186,1014.4596761194455,31.086304598447168,83.1880150140626,0.08697354775753514,-0.271728515625,0.677490234375,0.455322265625,0.027537822723388672,True,True
93,20.68120312690735,1014.4319958840917,31.086304598447168,83.18941502991778,0.08069979723518593,-0.27099609375,0.76904296875,0.41357421875,0.027433156967163086,True,True
94,20.708604335784912,1014.4238779238433,31.08129542975221,83.20054983315386,0.09792246062460283,-0.298828125,0.756103515625,0.394775390625,0.027401208877563477,True,True
