,time_list,altitude_list,z_velocity_list,x_list,y_list,z_list,sr_list,mpu_status,bme_status
0,2.4601595401763916,87.17693203262168,0.0,-0.29638671875,0.87109375,0.198486328125,0.0,True,True
1,2.4850950241088867,87.15746973993109,-0.01300843190857301,-0.28271484375,0.89599609375,0.1953125,0.024935483932495117,True,True
2,2.5101447105407715,87.15381998149171,-0.015436777967451113,-0.31298828125,0.8994140625,0.197509765625,0.025049686431884766,True,True
3,2.5380473136901855,87.14055532174785,-0.02335996926303474,-0.305419921875,0.925537109375,0.2138671875,0.027902603149414062,True,True
4,2.568021774291992,87.12653675331514,-0.031154698593306066,-0.3271484375,0.917236328125,0.1787109375,0.02997446060180664,True,True
5,2.5981903076171875,87.10771051844756,-0.04155528975708674,-0.30810546875,0.94580078125,0.177978515625,0.030168533325195312,True,True
6,2.6282849311828613,87.09571904512352,-0.04819627293130533,-0.3271484375,0.904541015625,0.266357421875,0.030094623565673828,True,True
7,2.658249616622925,87.08853568757911,-0.05219173038336416,-0.3232421875,0.9267578125,0.177001953125,0.029964685440063477,True,True
8,2.688262939453125,87.07034575899556,-0.06229276045283359,-0.293701171875,0.943603515625,0.172607421875,0.030013322830200195,True,True
9,2.7182047367095947,87.06316240145115,-0.0662912721224773,-0.294921875,0.898681640625,0.187744140625,0.029941797256469727,True,True
10,2.7482643127441406,87.05661638040088,-0.06992074283465359,-0.2607421875,0.8935546875,0.17919921875,0.0300595760345459,True,True
11,2.778381586074829,87.05487899744891,-0.07088219715407143,-0.246337890625,0.92041015625,0.14990234375,0.030117273330688477,True,True
12,2.8084211349487305,87.05175130134715,-0.07261751843274425,-0.256103515625,0.927001953125,0.1748046875,0.030039548873901367,True,True
13,2.838498830795288,87.03761583815088,-0.08045026780533639,-0.26904296875,0.925048828125,0.15283203125,0.030077695846557617,True,True
14,2.8685433864593506,87.03790672678319,-0.08028890266730633,-0.271240234375,0.925537109375,0.16162109375,0.0300445556640625,True,True
15,2.898582935333252,87.02238072888315,-0.08890310099477138,-0.2841796875,0.929443359375,0.197021484375,0.030039548873901367,True,True
16,2.928680419921875,87.01786268177325,-0.09140499728923511,-0.2724609375,0.9375,0.1455078125,0.030097484588623047,True,True
17,2.958760976791382,86.99891873821485,-0.10190122560075372,-0.256591796875,0.9228515625,0.159912109375,0.030080556869506836,True,True
18,2.9887354373931885,86.98542040823969,-0.10940668730835061,-0.25830078125,0.91748046875,0.1328125,0.02997446060180664,True,True
19,3.0187902450561523,86.97053150291177,-0.1176632173422401,-0.272216796875,0.969970703125,0.138671875,0.030054807662963867,True,True
0,3.079238176345825,86.9570331729366,-0.1176632173422401,-0.265380859375,0.908935546875,0.191650390625,0.030054807662963867,True,True
1,3.1117568016052246,86.94011660247641,-0.12633341292259542,-0.2314453125,0.89990234375,0.125,0.032518625259399414,True,True
2,3.1506543159484863,86.9314272752018,-0.13005658453622274,-0.26318359375,0.910400390625,0.16748046875,0.03889751434326172,True,True
3,3.1818935871124268,86.90489360413437,-0.14421273590105468,-0.273193359375,0.905029296875,0.156494140625,0.03123927116394043,True,True
4,3.2060763835906982,86.89620427685978,-0.1502013783383915,-0.217529296875,1.041015625,0.141845703125,0.024182796478271484,True,True
5,3.2307310104370117,86.87030691665052,-0.16770813976069296,-0.29296875,0.892578125,0.212646484375,0.024654626846313477,True,True
6,3.255913496017456,86.86364584700935,-0.17211667310416173,-0.267333984375,0.9423828125,0.174560546875,0.025182485580444336,True,True
7,3.280916213989258,86.8569847773682,-0.17655690346142852,-0.272216796875,0.90966796875,0.218994140625,0.025002717971801758,True,True
8,3.3060638904571533,86.84273321323835,-0.186002152573571,-0.265625,0.932373046875,0.220458984375,0.025147676467895508,True,True
9,3.330974578857422,86.82709099526224,-0.1964676856309522,-0.251220703125,0.9267578125,0.24560546875,0.024910688400268555,True,True
10,3.356067180633545,86.80183019450325,-0.21324607113833755,-0.28955078125,0.91357421875,0.231689453125,0.025092601776123047,True,True
11,3.380929946899414,86.79719767459386,-0.21635146433276004,-0.26953125,0.902587890625,0.21240234375,0.02486276626586914,True,True
12,3.406019449234009,86.78155545661775,-0.22674240909756155,-0.258544921875,0.980712890625,0.17724609375,0.025089502334594727,True,True
13,3.430957794189453,86.75971310672796,-0.2413399762368532,-0.258544921875,0.920654296875,0.196044921875,0.024938344955444336,True,True
14,3.456035614013672,86.74888040786983,-0.24853936526804693,-0.275634765625,0.871826171875,0.209716796875,0.02507781982421875,True,True
15,3.4808952808380127,86.74285737995882,-0.2525773839279991,-0.26806640625,0.943359375,0.216552734375,0.02485966682434082,True,True
16,3.505844831466675,86.72240579468559,-0.26623934360122653,-0.254638671875,0.958251953125,0.1982421875,0.02494955062866211,True,True
17,3.5309126377105713,86.71157309582746,-0.27344160849876586,-0.26318359375,0.93310546875,0.182373046875,0.025067806243896484,True,True
18,3.555946111679077,86.70415952206302,-0.2783773822110395,-0.238525390625,0.9140625,0.151611328125,0.02503347396850586,True,True
19,3.5808496475219727,86.70497545371845,-0.27783132075978517,-0.222412109375,0.930908203125,0.137939453125,0.024903535842895508,True,True
20,3.6058242321014404,86.69339001528883,-0.28556280633782394,-0.236083984375,0.932373046875,0.14453125,0.024974584579467773,True,True
21,3.6308329105377197,86.69420594694425,-0.28501904066230516,-0.23828125,0.940673828125,0.119384765625,0.025008678436279297,True,True
22,3.655947685241699,86.69021175811142,-0.2876696642360864,-0.243896484375,0.947998046875,0.129638671875,0.025114774703979492,True,True
